Udise_Code,ClassCode,Total_Seats,RTE_Seats,admitted,Dropout,Retaining
22070324708,C002,60,15,14,0,14
22110405510,C006,NULL,NULL,NULL,NULL,NULL
22031310406,C008,32,8,8,0,8
22090505811,C002,0,0,0,0,0
22110422525,C002,16,4,4,0,4
22143209209,C011,0,0,0,0,0
22070309808,C010,0,0,0,0,0
22100710527,C011,0,0,0,0,0
22060405811,C008,0,0,0,0,0
22060400231,C006,0,0,0,0,0
22240000109,C006,NULL,NULL,NULL,NULL,NULL
22191605702,C011,0,0,0,0,0
22110405405,C002,0,0,0,0,0
22110427502,C009,20,5,5,1,4
22241602005,C005,36,9,3,0,3
22100710524,C004,30,7,2,0,2
22251904324,C004,40,20,15,0,15
22230307811,C005,32,8,8,1,7
22230300104,C011,40,4,4,0,4
22050910816,C005,0,10,4,0,4
22110407422,C012,0,0,0,0,0
22070304505,C003,0,0,0,0,0
22110406906,C002,30,7,0,0,0
22112206504,C007,0,0,0,0,0
22112216905,C006,35,5,5,0,5
22220500104,C008,0,0,0,0,0
22012006104,C002,30,8,8,0,8
22061907309,C010,40,10,7,0,7
22191218319,C002,50,12,7,0,7
22012300345,C004,40,10,2,1,1
22271512303,C010,0,0,0,0,0
22140107202,C011,0,0,0,0,0
22271405912,C012,0,0,0,0,0
22050900908,C009,53,11,11,0,11
22051017902,C011,40,3,3,0,3
22091109605,C011,0,0,0,0,0
22110424104,C006,0,0,0,0,0
22110409608,C008,0,0,0,0,0
22100702304,C012,0,0,0,0,0
22090616453,C006,0,0,0,0,0
22110604507,C005,30,7,3,0,3
22060401809,C002,0,0,0,0,0
22241608204,C008,0,0,0,0,0
22110403808,C007,0,0,0,0,0
22090616446,C009,100,25,22,4,18
22060500804,C005,0,0,0,0,0
22040312604,C011,0,0,0,0,0
22110408909,C009,24,6,2,0,2
22072205705,C011,50,12,3,3,0
22012003306,C003,0,0,0,0,0
22120936901,C011,0,0,0,0,0
22240201604,C004,40,10,10,2,8
22133001515,C008,30,6,6,0,6
22271403906,C008,0,0,0,0,0
22051027456,C012,0,0,0,0,0
22100710001,C010,15,4,1,0,1
22153308637,C001,100,25,24,0,24
22081301904,C010,0,0,0,0,0
22070321402,C003,0,0,0,0,0
22070325704,C010,30,9,9,0,9
22081204005,C006,0,0,0,0,0
22100717527,C011,32,8,1,0,1
22271701507,C004,0,0,0,0,0
22040907903,C005,0,0,0,0,0
22152300714,C002,10,2,1,1,0
22192100223,C006,0,0,0,0,0
22110422405,C009,25,6,2,0,2
22231211003,C004,0,0,0,0,0
22072202636,C008,0,0,0,0,0
22101106104,C004,0,0,0,0,0
22071510606,C004,60,15,15,0,15
22070602704,C011,0,0,0,0,0
22040909503,C003,30,7,7,0,7
22070322318,C003,30,10,10,0,10
22060703710,C002,44,11,11,0,11
22070304711,C010,0,0,0,0,0
22041629743,C007,0,0,0,0,0
22110429106,C006,0,0,0,0,0
22020600104,C007,0,0,0,0,0
22110417304,C012,0,0,0,0,0
22240209704,C004,0,0,0,0,0
22061710403,C005,14,1,1,0,1
22070328709,C002,40,10,1,0,1
22252300703,C006,80,20,1,0,1
22140134109,C003,82,9,9,0,9
22220515404,C009,0,0,0,0,0
22061900904,C008,48,12,12,0,12
22020301408,C002,0,0,0,0,0
22090308403,C008,40,10,8,2,6
22100717534,C010,0,0,0,0,0
22012003201,C010,0,0,0,0,0
22252310402,C005,50,12,4,1,3
22110407016,C009,0,0,0,0,0
22131315303,C001,0,0,0,0,0
22100722003,C002,20,5,4,0,4
22070322608,C008,0,0,0,0,0
22012009102,C008,0,0,0,0,0
22070328728,C008,0,0,0,0,0
22031310703,C010,0,0,0,0,0
22110407343,C012,0,0,0,0,0
22133000917,C001,30,7,3,0,3
22110438603,C012,0,0,0,0,0
22061300119,C001,40,10,9,0,9
22081316303,C011,0,0,0,0,0
22191618004,C005,40,10,0,0,0
22012003401,C011,32,8,6,0,6
22110419602,C008,16,4,4,0,4
22051027468,C003,24,6,6,0,6
22110409612,C009,9,4,4,2,2
22060208306,C004,60,15,6,0,6
22061902713,C002,48,12,4,0,4
22110400117,C010,20,1,1,0,1
22140715304,C010,0,0,0,0,0
22030508803,C002,16,4,2,0,2
22071116304,C004,0,0,0,0,0
22070322310,C011,0,0,0,0,0
22051819411,C006,40,10,7,0,7
22133012403,C002,0,0,0,0,0
22220806807,C009,0,0,0,0,0
22183709906,C004,30,8,5,0,5
22191211902,C012,0,0,0,0,0
22090200603,C007,32,8,2,0,2
22110611403,C007,0,0,0,0,0
22080700203,C008,0,0,0,0,0
22012204016,C003,0,0,0,0,0
22110416603,C006,15,3,3,1,2
22271606506,C001,0,0,0,0,0
22041601708,C001,0,0,0,0,0
22140134123,C002,0,0,0,0,0
22061711602,C005,80,20,7,0,7
22100600106,C004,36,6,6,0,6
22101116104,C008,0,0,0,0,0
22122114306,C006,0,0,0,0,0
22062401316,C003,0,0,0,0,0
22061700114,C008,0,0,0,0,0
22240206808,C009,0,0,0,0,0
22100710530,C009,0,0,0,0,0
22090306805,C005,30,7,0,0,0
22040313805,C003,0,0,0,0,0
22153308650,C004,90,23,10,2,8
22100709011,C007,0,0,0,0,0
22071503806,C009,0,0,0,0,0
22110407108,C005,23,6,6,0,6
22121105605,C009,52,13,13,2,11
22120917709,C012,0,0,0,0,0
22060104406,C001,0,0,0,0,0
22041514461,C005,0,0,0,0,0
22090804006,C001,25,6,0,0,0
22061702201,C004,10,0,0,0,0
22140109702,C003,0,0,0,0,0
22062410004,C002,0,0,0,0,0
22060206208,C006,0,0,0,0,0
22090605503,C004,50,12,10,0,10
22101100328,C007,0,0,0,0,0
22100703716,C011,0,0,0,0,0
22142700117,C011,0,0,0,0,0
22012300317,C007,0,0,0,0,0
22081307106,C009,0,0,0,0,0
22230305704,C010,0,0,0,0,0
22250504320,C004,50,12,10,0,10
22191218309,C009,40,4,4,0,4
22140120803,C005,25,5,5,3,2
22172608012,C012,0,0,0,0,0
22110608826,C004,20,5,5,1,4
22130302925,C003,0,0,0,0,0
22110421315,C006,40,6,6,1,5
22241605703,C009,0,0,0,0,0
22110402010,C005,0,0,0,0,0
22110420805,C004,60,12,12,1,11
22231015003,C012,0,0,0,0,0
22081308703,C010,0,0,0,0,0
22110415408,C008,0,0,0,0,0
22220901107,C003,9,3,2,0,2
22140723704,C002,31,7,2,0,2
22050914901,C002,60,15,7,0,7
22153305604,C011,0,0,0,0,0
22100710523,C003,40,10,8,1,7
22050812909,C009,0,0,0,0,0
22060401702,C009,36,9,8,0,8
22122100121,C002,40,10,10,0,10
22271905110,C002,0,0,0,0,0
22122122501,C011,20,1,1,0,1
22041600807,C004,20,5,4,0,4
22122502502,C003,0,0,0,0,0
22041100409,C006,0,0,0,0,0
22252310603,C011,50,12,0,0,0
22031006240,C001,70,18,15,0,15
22101100805,C011,0,0,0,0,0
22191204701,C006,0,0,0,0,0
22220407834,C012,0,0,0,0,0
22041605009,C007,0,0,0,0,0
22152403103,C002,30,7,3,0,3
22220100603,C011,0,0,0,0,0
22060405702,C010,40,10,7,0,7
22230201203,C009,NULL,NULL,NULL,NULL,NULL
22101114005,C009,13,5,5,1,4
22231212605,C010,36,9,4,0,4
22050906703,C002,0,0,0,0,0
22230204233,C009,0,0,0,0,0
22012017001,C007,0,0,0,0,0
22220813405,C011,20,1,1,0,1
22110422808,C009,0,0,0,0,0
22171004818,C010,0,0,0,0,0
22110406140,C006,0,0,0,0,0
22070325905,C002,0,0,0,0,0
22071100131,C012,0,0,0,0,0
22061310605,C010,0,0,0,0,0
22241602010,C003,36,9,6,2,4
22153321004,C012,0,0,0,0,0
22060708214,C010,0,0,0,0,0
22041509104,C004,30,8,0,0,0
22070605604,C012,0,0,0,0,0
22091102207,C005,20,5,1,0,1
22051019902,C008,40,10,4,0,4
22122504749,C004,0,0,0,0,0
22240207804,C012,0,0,0,0,0
22012204018,C002,30,8,0,0,0
22110612502,C011,0,0,0,0,0
22112200704,C002,40,10,10,1,9
22061900406,C007,40,7,7,0,7
22261205804,C003,0,0,0,0,0
22110415112,C008,0,0,0,0,0
22060500817,C004,0,0,0,0,0
22241007203,C003,24,7,7,3,4
22061905402,C010,0,0,0,0,0
22070328725,C001,40,10,0,0,0
22252309302,C011,0,0,0,0,0
22241012007,C011,NULL,NULL,NULL,NULL,NULL
22112220913,C008,4,1,1,0,1
22143207903,C001,0,0,0,0,0
22030100613,C010,0,0,0,0,0
22020600126,C003,40,10,4,0,4
22110614308,C002,40,10,10,0,10
22070311704,C008,0,0,0,0,0
22110420905,C012,0,0,0,0,0
22020110852,C003,40,10,1,0,1
22220518705,C005,0,0,0,0,0
22271407008,C002,0,0,0,0,0
22061707318,C012,0,0,0,0,0
22172506213,C001,0,0,0,0,0
22143214007,C009,30,7,3,0,3
22110414103,C005,65,12,12,0,12
22100717817,C003,50,12,1,0,1
22100711003,C007,0,0,0,0,0
22070307205,C008,0,0,0,0,0
22090812625,C005,0,0,0,0,0
22213504209,C010,0,0,0,0,0
22252614403,C007,0,0,0,0,0
22020106516,C007,50,15,4,0,4
22143211103,C005,8,0,0,0,0
22012000107,C005,40,10,4,0,4
22030704945,C011,0,0,0,0,0
22101100330,C012,0,0,0,0,0
22012201508,C007,0,0,0,0,0
22121125215,C006,29,1,1,0,1
22070326204,C004,40,10,2,0,2
22152903305,C002,0,0,0,0,0
22183715607,C001,70,17,12,1,11
22122100120,C003,40,10,3,0,3
22252307003,C012,0,0,0,0,0
22150407114,C008,0,0,0,0,0
22140713406,C012,0,0,0,0,0
22072507904,C012,0,0,0,0,0
22071122805,C001,40,10,1,0,1
22110403112,C007,0,0,0,0,0
22070307351,C004,85,20,19,0,19
22191215707,C011,72,18,18,0,18
22100701123,C011,0,0,0,0,0
22041515036,C007,0,0,0,0,0
22100700820,C009,50,10,9,0,9
22071103803,C011,0,0,0,0,0
22131308909,C003,48,12,12,3,9
22242002915,C010,0,0,0,0,0
22060506211,C005,40,10,1,0,1
22070316205,C010,60,15,10,0,10
22012001902,C008,40,10,2,0,2
22012204020,C011,60,15,1,0,1
22020105707,C002,0,0,0,0,0
22012003205,C004,45,10,1,0,1
22090606607,C008,40,10,8,1,7
22121105313,C010,0,0,0,0,0
22110409404,C001,25,6,6,0,6
22230204228,C007,0,0,0,0,0
22080714203,C011,0,0,0,0,0
22081337305,C003,40,10,10,0,10
22191221201,C011,0,0,0,0,0
22133008407,C001,20,4,0,0,0
22191604938,C006,0,0,0,0,0
22100700327,C007,0,0,0,0,0
22252302105,C006,80,20,8,0,8
22242004004,C002,100,25,15,0,15
22041629730,C012,0,0,0,0,0
22031000515,C003,56,14,14,0,14
22152301204,C002,0,0,0,0,0
22220102601,C009,10,2,1,1,0
22203601027,C006,11,3,3,2,1
22070319399,C008,0,0,0,0,0
22220510708,C004,40,10,9,0,9
22110807606,C002,0,0,0,0,0
22012004301,C007,40,10,9,0,9
22071105715,C002,0,0,0,0,0
22012003404,C004,0,0,0,0,0
22060104108,C001,0,0,0,0,0
22152301103,C009,0,0,0,0,0
22101100128,C012,0,0,0,0,0
22110402001,C008,0,0,0,0,0
22060206303,C010,0,0,0,0,0
22261300609,C002,0,0,0,0,0
22271407006,C009,60,15,4,0,4
22191208102,C002,0,0,0,0,0
22012000131,C006,0,0,0,0,0
22061902806,C004,40,10,0,0,0
22171204225,C001,0,0,0,0,0
22060702812,C010,0,0,0,0,0
22072207301,C004,0,0,0,0,0
22012204105,C009,0,0,0,0,0
22062409703,C011,0,0,0,0,0
22110800806,C002,60,15,10,0,10
22100722217,C007,0,0,0,0,0
22220907807,C001,27,7,3,0,3
22041611005,C004,24,6,6,1,5
22172807510,C010,0,0,0,0,0
22110405808,C001,40,10,9,0,9
22191208904,C005,30,6,6,0,6
22051027447,C009,0,0,0,0,0
22052311107,C001,0,0,0,0,0
22110402110,C004,34,8,5,0,5
22071404202,C001,80,20,20,1,19
22091118226,C009,0,0,0,0,0
22100715212,C012,0,0,0,0,0
22250504347,C007,0,0,0,0,0
22050900104,C008,29,10,10,0,10
22260808710,C003,0,0,0,0,0
22020102516,C004,20,5,5,0,5
22153305002,C010,40,10,1,0,1
22230204306,C001,60,15,10,0,10
22070322608,C003,0,0,0,0,0
22260905503,C012,0,0,0,0,0
22271503407,C006,45,11,11,0,11
22070328728,C005,0,0,0,0,0
22052317911,C006,0,0,0,0,0
22172626704,C006,17,2,2,0,2
22100712306,C012,0,0,0,0,0
22133015403,C002,16,4,4,0,4
22153302009,C005,0,0,0,0,0
22110411204,C011,0,0,0,0,0
22081326707,C009,0,0,0,0,0
22220503006,C009,0,0,0,0,0
22191601404,C009,65,17,17,0,17
22041514006,C006,40,10,9,2,7
22213510315,C010,0,0,0,0,0
22100702908,C002,0,0,0,0,0
22241015109,C012,0,0,0,0,0
22110419602,C005,27,1,1,0,1
22110406117,C009,93,20,20,2,18
22132702602,C012,0,0,0,0,0
22101116104,C005,0,0,0,0,0
22122517910,C011,0,0,0,0,0
22242000107,C007,40,10,8,0,8
22062410704,C008,40,10,10,0,10
22110424919,C011,0,0,0,0,0
22231211003,C001,0,0,0,0,0
22101114007,C001,30,7,4,0,4
22052314610,C006,40,9,9,2,7
22080109804,C008,0,0,0,0,0
22100603005,C006,0,0,0,0,0
22153308653,C007,0,0,0,0,0
22271606506,C006,12,3,3,0,3
22090812622,C002,32,8,6,0,6
22081206305,C011,0,0,0,0,0
22110407014,C001,8,2,2,0,2
22131315713,C006,40,10,8,8,0
22110601304,C004,40,10,10,0,10
22100721604,C009,0,0,0,0,0
22271809617,C007,0,0,0,0,0
22171004011,C012,0,0,0,0,0
22061707817,C007,0,0,0,0,0
22271703602,C004,60,15,1,0,1
22110422707,C001,0,0,0,0,0
22133012403,C007,0,0,0,0,0
22241014210,C003,50,12,5,0,5
22143216005,C007,0,0,0,0,0
22070325501,C001,60,15,13,0,13
22271404211,C008,0,0,0,0,0
22231208305,C001,25,6,1,0,1
22100713002,C005,0,0,0,0,0
22140104307,C003,50,12,12,4,8
22041405703,C008,0,0,0,0,0
22070322318,C008,0,0,0,0,0
22172625810,C001,0,0,0,0,0
22020200113,C011,0,0,0,0,0
22110432905,C012,0,0,0,0,0
22122124207,C005,0,0,0,0,0
22070323802,C005,0,0,0,0,0
22271404402,C012,0,0,0,0,0
22061701475,C001,80,20,0,0,0
22030400221,C002,36,6,6,2,4
22261205503,C006,15,4,2,0,2
22141800411,C002,40,10,7,0,7
22220518705,C008,0,0,0,0,0
22100604905,C009,0,0,0,0,0
22061905016,C007,100,25,25,0,25
22060208709,C011,0,0,0,0,0
22110429811,C004,42,10,9,0,9
22133005505,C010,0,0,0,0,0
22240214202,C002,20,5,2,0,2
22242002920,C008,0,0,0,0,0
22090400903,C002,30,7,3,0,3
22241206411,C009,0,0,0,0,0
22100711409,C001,30,8,8,0,8
22110428619,C004,50,14,14,0,14
22061700909,C012,0,0,0,0,0
22110429114,C004,35,8,8,0,8
22030404204,C012,0,0,0,0,0
22020600104,C002,44,11,11,1,10
22110438111,C001,43,13,13,0,13
22020102310,C006,0,0,0,0,0
22191608002,C012,0,0,0,0,0
22030107515,C004,0,0,0,0,0
22220519004,C007,16,4,4,2,2
22081215705,C005,52,13,13,0,13
22241025307,C008,0,0,0,0,0
22041514466,C005,20,1,1,0,1
22050923403,C012,0,0,0,0,0
22172605014,C005,0,0,0,0,0
22110418703,C004,20,5,5,0,5
22153318404,C012,0,0,0,0,0
22050806809,C006,4,1,1,0,1
22143202403,C011,0,0,0,0,0
22100709011,C002,32,7,7,0,7
22012104005,C009,0,0,0,0,0
22061303505,C010,5,1,1,0,1
22191608703,C004,40,10,7,0,7
22110413709,C008,0,0,0,0,0
22241202910,C010,0,0,0,0,0
22041106805,C011,0,0,0,0,0
22192110803,C009,0,0,0,0,0
22100716017,C012,0,0,0,0,0
22271503008,C008,40,10,3,0,3
22070601802,C009,20,5,5,1,4
22220801105,C003,20,4,0,0,0
22143213606,C007,25,5,1,0,1
22090306805,C008,30,7,4,0,4
22020110894,C011,2,0,0,0,0
22031204720,C003,48,12,12,3,9
22151711217,C011,0,0,0,0,0
22060200109,C007,80,20,20,0,20
22270000091,C009,0,0,0,0,0
22131334401,C006,15,3,3,0,3
22110420510,C005,0,0,0,0,0
22242002909,C009,10,2,1,0,1
22041605009,C002,40,10,10,0,10
22252310402,C008,0,0,0,0,0
22090616422,C004,20,4,4,0,4
22271802505,C010,0,0,0,0,0
22050903411,C005,0,0,0,0,0
22131309546,C005,0,0,0,0,0
22100718006,C001,80,20,13,0,13
22100716040,C012,0,0,0,0,0
22241004804,C005,0,0,0,0,0
22191206705,C012,0,0,0,0,0
22100710533,C006,6,1,1,0,1
22153313503,C006,50,13,8,0,8
22110406216,C010,0,0,0,0,0
22071508103,C002,40,10,4,0,4
22241000903,C005,0,0,0,0,0
22100719911,C008,40,4,4,0,4
22122809327,C003,120,30,29,0,29
22110429213,C012,0,0,0,0,0
22091101902,C012,0,0,0,0,0
22110420805,C001,70,17,17,0,17
22110600503,C012,0,0,0,0,0
22153310503,C011,0,0,0,0,0
22060204103,C002,0,0,0,0,0
22252611602,C012,0,0,0,0,0
22090616422,C001,20,4,1,0,1
22110614308,C007,0,0,0,0,0
22060400244,C001,0,0,0,0,0
22060511004,C006,40,10,7,0,7
22271600109,C006,23,6,6,0,6
22240204223,C011,0,0,0,0,0
22060107305,C007,0,0,0,0,0
22220813417,C009,0,0,0,0,0
22041600805,C007,48,12,11,0,11
22110402010,C008,0,0,0,0,0
22110415204,C012,0,0,0,0,0
22110409609,C001,32,8,8,0,8
22131310609,C001,0,0,0,0,0
22110420908,C012,0,0,0,0,0
22140716702,C012,0,0,0,0,0
22191203205,C012,0,0,0,0,0
22071122818,C008,0,0,0,0,0
22110405605,C007,0,0,0,0,0
22080711703,C002,40,10,9,0,9
22020110302,C003,20,5,4,0,4
22051027470,C005,120,17,17,0,17
22112218607,C002,0,0,0,0,0
22071401506,C001,80,20,20,1,19
22110424920,C012,0,0,0,0,0
22072204308,C005,120,30,29,0,29
22071500329,C007,0,0,0,0,0
22050805302,C010,0,0,0,0,0
22271703405,C012,0,0,0,0,0
22091110908,C005,45,11,8,0,8
22110414103,C008,35,0,0,0,0
22100700611,C005,0,0,0,0,0
22230312503,C009,0,0,0,0,0
22241602403,C012,0,0,0,0,0
22132703002,C010,0,0,0,0,0
22110409820,C006,0,0,0,0,0
22172508706,C002,0,0,0,0,0
22061902706,C001,0,0,0,0,0
22061708802,C004,0,0,0,0,0
22070324110,C006,20,5,4,0,4
22050907936,C002,0,0,0,0,0
22101100516,C006,0,0,0,0,0
22030805303,C004,40,10,10,0,10
22012301506,C010,0,0,0,0,0
22271406712,C011,0,0,0,0,0
22133016410,C011,0,0,0,0,0
22050901309,C008,22,5,3,0,3
22143207903,C004,12,3,3,0,3
22271405911,C009,0,0,0,0,0
22110429215,C007,0,0,0,0,0
22100708903,C002,12,3,3,0,3
22110414108,C010,0,0,0,0,0
22041605703,C010,0,0,0,0,0
22213510306,C008,0,0,0,0,0
22080703704,C008,33,8,1,0,1
22100717511,C007,0,0,0,0,0
22060405312,C010,0,0,0,0,0
22131313705,C003,30,7,7,0,7
22070300210,C007,0,0,0,0,0
22271403501,C011,0,0,0,0,0
22071403416,C006,0,0,0,0,0
22061300120,C009,0,0,0,0,0
22112206307,C009,0,0,0,0,0
22140100804,C003,20,5,5,3,2
22041706508,C007,60,15,3,0,3
22051013106,C008,80,20,15,0,15
22191209106,C005,NULL,NULL,NULL,NULL,NULL
22081221110,C010,0,0,0,0,0
22090614905,C009,0,0,0,0,0
22071122801,C002,40,10,9,0,9
22271502716,C011,0,0,0,0,0
22061701805,C010,0,0,0,0,0
22070324104,C010,0,0,0,0,0
22100607103,C002,40,10,7,0,7
22100720705,C010,40,10,1,0,1
22100709112,C002,16,4,0,0,0
22061905806,C008,100,25,18,0,18
22060408208,C003,48,12,10,0,10
22110411010,C009,50,12,12,0,12
22081307108,C001,0,0,0,0,0
22080108503,C003,24,6,6,1,5
22133005404,C006,20,5,5,0,5
22020104607,C009,0,0,0,0,0
22150407114,C005,30,8,2,0,2
22091101902,C002,24,6,1,0,1
22020513104,C010,0,0,0,0,0
22110612702,C011,0,0,0,0,0
22110402123,C002,0,0,0,0,0
22271403910,C008,0,0,0,0,0
22012201508,C002,40,10,6,1,5
22241601306,C008,40,10,6,2,4
22012201403,C005,50,12,7,2,5
22100717809,C011,0,0,0,0,0
22271804108,C008,0,0,0,0,0
22061906017,C006,0,0,0,0,0
22061701104,C010,0,0,0,0,0
22041608303,C005,16,4,4,0,4
22252305631,C007,0,0,0,0,0
22251900714,C001,0,0,0,0,0
22230204227,C003,70,18,18,0,18
22152903403,C012,0,0,0,0,0
22061304003,C010,0,0,0,0,0
22061705605,C007,0,0,0,0,0
22210226004,C007,0,0,0,0,0
22071122805,C004,30,5,5,0,5
22050900144,C002,0,0,0,0,0
22133015403,C012,0,0,0,0,0
22090812611,C005,0,0,0,0,0
22090505806,C004,32,5,5,1,4
22241006903,C012,0,0,0,0,0
22110411006,C005,0,0,0,0,0
22012210811,C004,0,0,0,0,0
22012007310,C002,0,0,0,0,0
22112216104,C009,0,0,0,0,0
22220515406,C004,24,9,9,2,7
22100709108,C005,28,7,2,1,1
22213413115,C001,60,15,15,0,15
22130301311,C012,0,0,0,0,0
22153315406,C009,0,0,0,0,0
22271701105,C010,0,0,0,0,0
22261006621,C006,0,0,0,0,0
22020106512,C005,40,10,7,1,6
22080124101,C005,0,0,0,0,0
22242005405,C006,25,6,6,0,6
22091105423,C004,24,6,6,0,6
22140104307,C008,0,0,0,0,0
22100711511,C012,0,0,0,0,0
22271414804,C011,0,0,0,0,0
22070321903,C008,0,0,0,0,0
22061708109,C006,0,0,0,0,0
22061704706,C006,40,10,10,0,10
22213504203,C005,40,10,6,0,6
22242005605,C006,40,10,4,0,4
22271608807,C012,0,0,0,0,0
22062410502,C002,0,0,0,0,0
22040319104,C001,25,6,6,0,6
22070605832,C001,40,10,2,0,2
22172807026,C007,0,0,0,0,0
22070307347,C006,0,0,0,0,0
22110437508,C007,0,0,0,0,0
22012204021,C012,0,0,0,0,0
22061902109,C004,0,0,0,0,0
22020500503,C001,40,10,10,0,10
22220104104,C001,0,0,0,0,0
22151702011,C004,30,8,4,0,4
22070322806,C004,40,10,10,1,9
22012005108,C003,0,0,0,0,0
22080712809,C005,0,0,0,0,0
22240204223,C001,0,0,0,0,0
22020104515,C002,28,7,6,0,6
22220813420,C007,0,0,0,0,0
22252601009,C005,0,0,0,0,0
22252300303,C005,60,15,3,0,3
22051800308,C004,66,18,18,1,17
22122817109,C006,0,0,0,0,0
22061703203,C008,40,10,7,0,7
22090811203,C007,20,5,5,3,2
22080710202,C001,0,0,0,0,0
22100721109,C012,0,0,0,0,0
22231003403,C010,40,10,2,0,2
22091110912,C003,20,5,1,0,1
22070324704,C008,30,7,1,0,1
22060404309,C007,0,0,0,0,0
22061700110,C012,0,0,0,0,0
22260901105,C003,0,0,0,0,0
22241014211,C006,0,0,0,0,0
22091100151,C001,0,0,0,0,0
22050910820,C004,80,22,22,0,22
22241611807,C001,0,0,0,0,0
22122102466,C004,0,0,0,0,0
22192108206,C003,0,0,0,0,0
22191215707,C004,30,8,6,0,6
22090910605,C007,36,9,3,0,3
22041619103,C008,0,0,0,0,0
22071514104,C011,0,0,0,0,0
22242015303,C003,0,0,0,0,0
22122102469,C001,40,10,0,0,0
22040907904,C008,0,0,0,0,0
22203100709,C012,0,0,0,0,0
22061907317,C012,0,0,0,0,0
22130302905,C009,0,0,0,0,0
22100717501,C007,0,0,0,0,0
22110618001,C003,40,10,3,0,3
22231008627,C009,0,0,0,0,0
22070605822,C012,0,0,0,0,0
22172807027,C005,40,10,6,0,6
22101100319,C009,16,4,4,0,4
22051015149,C005,16,4,1,0,1
22231214615,C009,0,0,0,0,0
22091109605,C004,22,5,2,0,2
22110402409,C008,0,0,0,0,0
22231008607,C009,40,10,10,1,9
22110613411,C010,0,0,0,0,0
22012005515,C006,0,0,0,0,0
22100702204,C002,24,6,3,0,3
22080114903,C006,25,6,2,0,2
22110406114,C006,37,9,2,0,2
22172605008,C011,30,8,2,0,2
22071400128,C003,NULL,NULL,NULL,NULL,NULL
22130300107,C008,0,0,0,0,0
22020301408,C012,0,0,0,0,0
22061710506,C008,40,10,0,0,0
22070308709,C005,0,0,0,0,0
22072516632,C004,0,0,0,0,0
22110419202,C004,32,8,2,1,1
22061906032,C001,80,20,16,0,16
22061703906,C001,60,15,10,0,10
22200600303,C010,0,0,0,0,0
22220811717,C009,0,0,0,0,0
22040315910,C012,0,0,0,0,0
22072507005,C012,0,0,0,0,0
22041508703,C006,0,0,0,0,0
22041403603,C004,22,5,3,2,1
22153305504,C005,30,6,1,0,1
22100710536,C003,0,0,0,0,0
22122113702,C011,0,0,0,0,0
22140100505,C007,0,0,0,0,0
22072500404,C009,0,0,0,0,0
22220100203,C004,36,9,8,0,8
22131308110,C010,0,0,0,0,0
22143214007,C007,30,7,3,0,3
22081325003,C005,24,7,7,1,6
22271711309,C010,0,0,0,0,0
22071116205,C001,60,13,13,0,13
22100726229,C003,30,5,1,0,1
22260805006,C006,0,0,0,0,0
22153309003,C009,0,0,0,0,0
22261005103,C009,60,15,0,0,0
22112208906,C010,0,0,0,0,0
22131321101,C009,20,5,4,0,4
22050805302,C002,0,0,0,0,0
22081301808,C006,43,10,10,5,5
22100726231,C005,0,0,0,0,0
22070307921,C006,30,8,0,0,0
22110418539,C007,0,0,0,0,0
22041508909,C012,0,0,0,0,0
22122824901,C008,49,11,11,0,11
22052308505,C003,40,10,3,0,3
22110410621,C005,96,12,12,0,12
22070315005,C004,120,31,16,0,16
22100719911,C003,0,0,0,0,0
22020200205,C006,0,0,0,0,0
22220519004,C002,10,3,3,0,3
22241025307,C003,40,10,10,0,10
22072202610,C006,19,5,3,0,3
22020404007,C012,0,0,0,0,0
22100701002,C007,0,0,0,0,0
22061707319,C011,0,0,0,0,0
22220813406,C012,0,0,0,0,0
22041601707,C012,0,0,0,0,0
22091100195,C004,60,15,13,4,9
22271702729,C005,40,10,5,1,4
22191223302,C005,50,12,12,0,12
22041515036,C009,17,4,4,0,4
22110432007,C003,0,0,0,0,0
22050916902,C009,0,0,0,0,0
22090616442,C011,30,7,5,0,5
22260000083,C003,0,0,0,0,0
22122515005,C008,0,0,0,0,0
22241605612,C008,25,6,4,3,1
22220804008,C010,0,0,0,0,0
22122113405,C008,11,3,3,1,2
22271401714,C002,0,0,0,0,0
22020301206,C001,0,0,0,0,0
22130311509,C011,0,0,0,0,0
22012300306,C001,98,25,25,0,25
22012308603,C010,0,0,0,0,0
22241602003,C012,0,0,0,0,0
22071503814,C009,0,0,0,0,0
22040608106,C012,0,0,0,0,0
22070320820,C004,0,0,0,0,0
22110407014,C011,0,0,0,0,0
22061701459,C002,80,20,4,1,4
22030704911,C012,0,0,0,0,0
22110403107,C004,39,12,12,1,11
22200600433,C001,30,7,2,0,2
22071502906,C001,0,0,0,0,0
22041509405,C009,0,0,0,0,0
22040214604,C011,NULL,NULL,NULL,NULL,NULL
22271703102,C010,0,0,0,0,0
22062400128,C008,80,20,16,0,16
22110421804,C012,0,0,0,0,0
22041502805,C001,20,5,0,0,0
22040913633,C005,44,11,5,0,5
22110440604,C007,0,0,0,0,0
22271503106,C008,0,0,0,0,0
22191618508,C010,0,0,0,0,0
22261001303,C004,40,10,0,0,0
22100711003,C009,24,5,5,0,5
22091107810,C005,40,10,8,0,8
22071122820,C011,0,0,0,0,0
22012004005,C010,10,3,2,0,2
22252301403,C006,23,6,2,0,2
22070325501,C011,0,0,0,0,0
22030400226,C011,0,0,0,0,0
22231000107,C003,0,0,0,0,0
22153302008,C004,0,0,0,0,0
